Company_ID,Industry_Niche,Current_Gateway,Monthly_Volume_USD,Effective_Monthly_Fee_Lost_USD,Projected_24M_LTV_USD,Probability_to_Convert,Optimized_Target_CAC_USD,GTM_Target_Priority
IND-4927,Freelance Developer,Traditional Bank,4995.51,149.5,1082.03,0.0962,31.23,Low Propensity (<40%)
IND-4928,Freelance Developer,Traditional Bank,3364.0,147.28,728.64,0.1243,27.17,Low Propensity (<40%)
IND-4929,IT Service Agency,Stripe,36230.19,761.33,7847.46,0.1001,235.66,Low Propensity (<40%)
IND-4930,D2C E-commerce,Traditional Bank,12247.33,585.71,2652.77,0.7935,631.49,High Propensity (>75%)
IND-4931,IT Service Agency,Traditional Bank,28832.7,797.26,6245.16,0.762,1427.64,High Propensity (>75%)
IND-4932,Freelance Developer,Traditional Bank,5866.37,276.96,1270.66,0.1052,40.1,Low Propensity (<40%)
IND-4933,IT Service Agency,PayPal,18962.71,662.99,4107.32,0.7957,980.46,High Propensity (>75%)
IND-4934,IT Service Agency,PayPal,20560.71,838.86,4453.45,0.7956,1062.95,High Propensity (>75%)
IND-4935,SaaS Startup,PayPal,20115.75,631.09,4357.07,0.7983,1043.47,High Propensity (>75%)
IND-4936,SaaS Startup,Traditional Bank,19866.15,820.92,4303.01,0.8024,1035.82,High Propensity (>75%)
IND-4937,IT Service Agency,Payoneer,38435.55,1015.3,8325.14,0.7866,1964.57,High Propensity (>75%)
IND-4938,IT Service Agency,Traditional Bank,53752.25,1880.86,11642.74,0.8102,2829.88,High Propensity (>75%)
IND-4939,SaaS Startup,Traditional Bank,20627.08,643.18,4467.83,0.7897,1058.47,High Propensity (>75%)
IND-4940,Freelance Developer,PayPal,6196.34,242.38,1342.13,0.1252,50.41,Low Propensity (<40%)
IND-4941,Freelance Developer,Traditional Bank,3048.93,144.18,660.4,0.1301,25.78,Low Propensity (<40%)
IND-4942,IT Service Agency,Payoneer,42679.38,852.12,9244.35,0.113,313.38,Low Propensity (<40%)
IND-4943,IT Service Agency,Stripe,29736.09,530.43,6440.84,0.1156,223.37,Low Propensity (<40%)
IND-4944,IT Service Agency,Traditional Bank,35714.21,1171.07,7735.7,0.792,1838.0,High Propensity (>75%)
IND-4945,IT Service Agency,Payoneer,33911.51,1002.97,7345.23,0.7931,1747.65,High Propensity (>75%)
IND-4946,Freelance Developer,Payoneer,7065.95,148.76,1530.48,0.0973,44.68,Low Propensity (<40%)
IND-4947,Freelance Developer,Stripe,2380.05,37.13,515.52,0.0922,14.26,Low Propensity (<40%)
IND-4948,IT Service Agency,Traditional Bank,12167.61,557.42,2635.5,0.7932,627.14,High Propensity (>75%)
IND-4949,IT Service Agency,PayPal,32865.67,1371.58,7118.7,0.7734,1651.68,High Propensity (>75%)
IND-4950,IT Service Agency,Traditional Bank,39685.31,1155.56,8595.84,0.7844,2022.77,High Propensity (>75%)
IND-4951,Freelance Developer,Payoneer,5304.54,160.45,1148.96,0.0974,33.57,Low Propensity (<40%)
IND-4952,D2C E-commerce,Traditional Bank,21161.02,874.26,4583.48,0.7918,1088.76,High Propensity (>75%)
IND-4953,IT Service Agency,PayPal,39373.73,1527.59,8528.35,0.7947,2033.24,High Propensity (>75%)
IND-4954,IT Service Agency,Traditional Bank,29361.52,1035.49,6359.71,0.7909,1508.97,High Propensity (>75%)
IND-4955,Freelance Developer,Traditional Bank,1000.0,48.43,216.6,0.1742,11.32,Low Propensity (<40%)
IND-4956,D2C E-commerce,PayPal,13813.44,477.02,2991.99,0.8184,734.59,High Propensity (>75%)
IND-4957,SaaS Startup,Payoneer,26167.75,512.5,5667.93,0.1262,214.59,Low Propensity (<40%)
IND-4958,IT Service Agency,PayPal,31079.52,1023.71,6731.82,0.7883,1592.01,High Propensity (>75%)
IND-4959,IT Service Agency,Payoneer,35283.2,953.62,7642.34,0.7971,1827.51,High Propensity (>75%)
IND-4960,SaaS Startup,Traditional Bank,22528.16,922.94,4879.6,0.7925,1160.12,High Propensity (>75%)
IND-4961,IT Service Agency,PayPal,24847.08,997.22,5381.88,0.7901,1275.67,High Propensity (>75%)
IND-4962,IT Service Agency,PayPal,41232.36,1395.33,8930.93,0.7959,2132.44,High Propensity (>75%)
IND-4963,SaaS Startup,Traditional Bank,29822.73,1252.87,6459.6,0.7763,1504.38,High Propensity (>75%)
IND-4964,IT Service Agency,PayPal,33271.87,1394.47,7206.69,0.7917,1711.66,High Propensity (>75%)
IND-4965,Freelance Developer,PayPal,2741.87,99.26,593.89,0.0681,12.13,Low Propensity (<40%)
IND-4966,IT Service Agency,PayPal,34333.99,1461.05,7436.74,0.804,1793.74,High Propensity (>75%)
IND-4967,IT Service Agency,Payoneer,12756.16,262.45,2762.98,0.1058,87.7,Low Propensity (<40%)
IND-4968,SaaS Startup,PayPal,22021.42,938.86,4769.84,0.7919,1133.17,High Propensity (>75%)
IND-4969,IT Service Agency,Traditional Bank,39522.74,1034.7,8560.63,0.7866,2020.14,High Propensity (>75%)
IND-4970,D2C E-commerce,Traditional Bank,23378.18,919.26,5063.71,0.7923,1203.59,High Propensity (>75%)
IND-4971,SaaS Startup,PayPal,18836.03,851.89,4079.88,0.8078,988.72,High Propensity (>75%)
IND-4972,IT Service Agency,Traditional Bank,39084.85,1998.53,8465.78,0.7729,1962.96,High Propensity (>75%)
IND-4973,Freelance Developer,Traditional Bank,3277.42,109.51,709.89,0.0947,20.17,Low Propensity (<40%)
IND-4974,IT Service Agency,PayPal,31435.73,1179.07,6808.98,0.7874,1608.42,High Propensity (>75%)
IND-4975,D2C E-commerce,PayPal,7374.07,235.44,1597.22,0.0912,43.7,Low Propensity (<40%)
IND-4976,IT Service Agency,Traditional Bank,33052.1,1578.21,7159.08,0.7973,1712.38,High Propensity (>75%)
IND-4977,SaaS Startup,Payoneer,18168.15,435.46,3935.22,0.099,116.88,Low Propensity (<40%)
IND-4978,IT Service Agency,PayPal,37992.0,1387.19,8229.07,0.7941,1960.41,High Propensity (>75%)
IND-4979,SaaS Startup,Traditional Bank,16258.42,461.33,3521.57,0.8136,859.54,High Propensity (>75%)
IND-4980,Freelance Developer,Payoneer,5166.69,156.6,1119.11,0.0987,33.14,Low Propensity (<40%)
IND-4981,Freelance Developer,PayPal,4333.24,169.65,938.58,0.1263,35.56,Low Propensity (<40%)
IND-4982,IT Service Agency,PayPal,31685.01,1113.41,6862.97,0.7861,1618.49,High Propensity (>75%)
IND-4983,IT Service Agency,PayPal,35803.62,1281.4,7755.06,0.7881,1833.53,High Propensity (>75%)
IND-4984,Freelance Developer,Traditional Bank,5081.05,164.9,1100.56,0.0982,32.42,Low Propensity (<40%)
IND-4985,D2C E-commerce,PayPal,18805.87,749.49,4073.35,0.798,975.16,High Propensity (>75%)
IND-4986,IT Service Agency,Traditional Bank,33793.57,1659.29,7319.69,0.7851,1724.01,High Propensity (>75%)
IND-4987,SaaS Startup,Stripe,17900.69,431.9,3877.29,0.0959,111.55,Low Propensity (<40%)
IND-4988,IT Service Agency,Payoneer,33191.93,747.19,7189.37,0.0973,209.86,Low Propensity (<40%)
IND-4989,Freelance Developer,PayPal,3570.67,152.16,773.41,0.116,26.92,Low Propensity (<40%)
IND-4990,IT Service Agency,Traditional Bank,31400.89,1143.49,6801.43,0.7907,1613.37,High Propensity (>75%)
IND-4991,IT Service Agency,Traditional Bank,55311.59,1790.85,11980.49,0.8103,2912.34,High Propensity (>75%)
IND-4992,Freelance Developer,Traditional Bank,3174.64,160.08,687.63,0.1224,25.25,Low Propensity (<40%)
IND-4993,IT Service Agency,PayPal,32213.44,1137.57,6977.43,0.7833,1639.63,High Propensity (>75%)
IND-4994,SaaS Startup,Traditional Bank,17675.07,595.88,3828.42,0.8024,921.58,High Propensity (>75%)
IND-4995,SaaS Startup,PayPal,18516.97,861.21,4010.78,0.7886,948.87,High Propensity (>75%)
IND-4996,IT Service Agency,Traditional Bank,31687.61,924.76,6863.54,0.7909,1628.51,High Propensity (>75%)
IND-4997,IT Service Agency,Stripe,37792.4,877.36,8185.83,0.1223,300.34,Low Propensity (<40%)
IND-4998,SaaS Startup,Traditional Bank,9738.95,479.54,2109.46,0.1945,123.09,Low Propensity (<40%)
IND-4999,IT Service Agency,Stripe,45371.71,926.52,9827.51,0.1474,434.57,Low Propensity (<40%)
IND-5000,SaaS Startup,Stripe,23795.5,368.93,5154.11,0.0738,114.11,Low Propensity (<40%)
IND-5001,Freelance Developer,PayPal,2514.26,91.74,544.59,0.0641,10.47,Low Propensity (<40%)
IND-5002,Freelance Developer,Payoneer,1000.0,16.91,216.6,0.0625,4.06,Low Propensity (<40%)
IND-5003,IT Service Agency,PayPal,25229.28,933.21,5464.66,0.7941,1301.85,High Propensity (>75%)
IND-5004,IT Service Agency,PayPal,32573.34,1392.82,7055.39,0.7855,1662.6,High Propensity (>75%)
IND-5005,IT Service Agency,Traditional Bank,60802.92,2218.32,13169.91,0.7534,2976.66,High Propensity (>75%)
IND-5006,IT Service Agency,Traditional Bank,40432.57,1483.91,8757.69,0.7966,2092.91,High Propensity (>75%)
IND-5007,SaaS Startup,PayPal,9154.46,358.1,1982.86,0.2157,128.31,Low Propensity (<40%)
IND-5008,Freelance Developer,PayPal,3620.69,143.36,784.24,0.1491,35.08,Low Propensity (<40%)
IND-5009,IT Service Agency,PayPal,34467.88,1509.61,7465.74,0.8046,1802.08,High Propensity (>75%)
IND-5010,IT Service Agency,Traditional Bank,37536.84,1265.37,8130.48,0.7879,1921.8,High Propensity (>75%)
IND-5011,IT Service Agency,Traditional Bank,21852.51,1026.74,4733.25,0.7983,1133.56,High Propensity (>75%)
IND-5012,Freelance Developer,Traditional Bank,4730.02,187.95,1024.52,0.1153,35.44,Low Propensity (<40%)
IND-5013,IT Service Agency,Traditional Bank,27823.61,931.53,6026.59,0.7962,1439.51,High Propensity (>75%)
IND-5014,Freelance Developer,Traditional Bank,2792.48,92.81,604.85,0.0414,7.51,Low Propensity (<40%)
IND-5015,IT Service Agency,Traditional Bank,37595.96,1307.78,8143.28,0.7896,1928.98,High Propensity (>75%)
IND-5016,Freelance Developer,Traditional Bank,6547.75,271.51,1418.24,0.1028,43.74,Low Propensity (<40%)
IND-5017,Freelance Developer,Payoneer,6682.08,127.77,1447.34,0.0723,31.39,Low Propensity (<40%)
IND-5018,IT Service Agency,Traditional Bank,40743.86,2000.54,8825.12,0.784,2075.67,High Propensity (>75%)
IND-5019,IT Service Agency,PayPal,30026.3,1169.38,6503.7,0.7899,1541.18,High Propensity (>75%)
IND-5020,SaaS Startup,Traditional Bank,24287.3,1197.95,5260.63,0.8072,1273.91,High Propensity (>75%)
IND-5021,IT Service Agency,Payoneer,38090.54,613.86,8250.41,0.1872,463.34,Low Propensity (<40%)
IND-5022,Freelance Developer,PayPal,5267.88,193.23,1141.02,0.1241,42.48,Low Propensity (<40%)
IND-5023,Freelance Developer,Traditional Bank,3776.61,97.45,818.01,0.0588,14.43,Low Propensity (<40%)
IND-5024,Freelance Developer,PayPal,4006.25,137.99,867.75,0.1277,33.24,Low Propensity (<40%)
IND-5025,Freelance Developer,Traditional Bank,5147.77,242.83,1115.01,0.1294,43.28,Low Propensity (<40%)
IND-5026,IT Service Agency,PayPal,59398.74,1839.44,12865.77,0.7971,3076.59,High Propensity (>75%)
IND-5027,IT Service Agency,Traditional Bank,38012.42,1405.7,8233.49,0.7941,1961.46,High Propensity (>75%)
IND-5028,Freelance Developer,Stripe,3777.62,63.18,818.23,0.0409,10.04,Low Propensity (<40%)
IND-5029,IT Service Agency,PayPal,26676.11,1001.19,5778.05,0.7918,1372.52,High Propensity (>75%)
IND-5030,Freelance Developer,Traditional Bank,4016.47,187.56,869.97,0.12,31.32,Low Propensity (<40%)
IND-5031,IT Service Agency,Payoneer,56772.93,1410.42,12297.02,0.5263,1941.58,Medium Propensity (40-75%)
IND-5032,IT Service Agency,Traditional Bank,31007.43,1357.59,6716.21,0.7941,1600.0,High Propensity (>75%)
IND-5033,D2C E-commerce,Payoneer,19534.35,400.0,4231.14,0.0896,113.73,Low Propensity (<40%)
IND-5034,IT Service Agency,PayPal,31240.72,1413.31,6766.74,0.7986,1621.18,High Propensity (>75%)
IND-5035,D2C E-commerce,Payoneer,16305.92,430.25,3531.86,0.7477,792.23,Medium Propensity (40-75%)
IND-5036,D2C E-commerce,Traditional Bank,18958.73,687.45,4106.46,0.8052,991.96,High Propensity (>75%)
IND-5037,Freelance Developer,Payoneer,3856.19,84.11,835.25,0.0545,13.66,Low Propensity (<40%)
IND-5038,Freelance Developer,Payoneer,3717.78,109.28,805.27,0.1044,25.22,Low Propensity (<40%)
IND-5039,SaaS Startup,Traditional Bank,29953.22,1210.82,6487.87,0.7904,1538.4,High Propensity (>75%)
IND-5040,Freelance Developer,Traditional Bank,6969.19,304.62,1509.53,0.1054,47.73,Low Propensity (<40%)
IND-5041,IT Service Agency,Traditional Bank,42906.72,1567.74,9293.6,0.7972,2222.66,High Propensity (>75%)
IND-5042,SaaS Startup,Stripe,24723.66,436.91,5355.14,0.0903,145.07,Low Propensity (<40%)
IND-5043,Freelance Developer,Traditional Bank,5919.15,259.1,1282.09,0.1043,40.12,Low Propensity (<40%)
IND-5044,SaaS Startup,PayPal,32106.65,1282.58,6954.3,0.781,1629.39,High Propensity (>75%)
IND-5045,SaaS Startup,Traditional Bank,20263.45,776.47,4389.06,0.7973,1049.82,High Propensity (>75%)
IND-5046,IT Service Agency,Traditional Bank,40772.62,1705.21,8831.35,0.7894,2091.44,High Propensity (>75%)
IND-5047,SaaS Startup,PayPal,11294.52,382.91,2446.39,0.6207,455.54,Medium Propensity (40-75%)
IND-5048,Freelance Developer,Stripe,3350.08,78.92,725.63,0.0526,11.45,Low Propensity (<40%)
IND-5049,IT Service Agency,PayPal,22991.81,1042.14,4980.03,0.7936,1185.64,High Propensity (>75%)
IND-5050,D2C E-commerce,Payoneer,21370.32,619.0,4628.81,0.7869,1092.72,High Propensity (>75%)
IND-5051,Freelance Developer,PayPal,1000.0,35.92,216.6,0.1024,6.65,Low Propensity (<40%)
IND-5052,Freelance Developer,Traditional Bank,4195.38,149.87,908.72,0.1253,34.16,Low Propensity (<40%)
IND-5053,SaaS Startup,Traditional Bank,2037.76,94.33,441.38,0.0617,8.17,Low Propensity (<40%)
IND-5054,Freelance Developer,PayPal,3337.42,131.76,722.89,0.1353,29.34,Low Propensity (<40%)
IND-5055,IT Service Agency,Stripe,30090.51,629.69,6517.6,0.1152,225.25,Low Propensity (<40%)
IND-5056,Freelance Developer,Payoneer,7769.74,233.45,1682.93,0.0903,45.59,Low Propensity (<40%)
IND-5057,IT Service Agency,Traditional Bank,38966.28,1529.15,8440.1,0.7947,2012.2,High Propensity (>75%)
IND-5058,Freelance Developer,Traditional Bank,3333.72,130.57,722.08,0.1431,31.0,Low Propensity (<40%)
IND-5059,D2C E-commerce,Traditional Bank,20329.82,541.42,4403.44,0.8141,1075.45,High Propensity (>75%)
IND-5060,IT Service Agency,Stripe,35178.32,563.82,7619.62,0.2577,589.07,Low Propensity (<40%)
IND-5061,IT Service Agency,Payoneer,35375.67,547.47,7662.37,0.2118,486.87,Low Propensity (<40%)
IND-5062,Freelance Developer,Payoneer,2594.66,75.3,562.0,0.0521,8.78,Low Propensity (<40%)
IND-5063,IT Service Agency,Traditional Bank,25099.86,901.19,5436.63,0.7977,1301.04,High Propensity (>75%)
IND-5064,Freelance Developer,PayPal,3349.81,126.04,725.57,0.1452,31.6,Low Propensity (<40%)
IND-5065,IT Service Agency,PayPal,35464.61,1537.49,7681.63,0.7972,1837.14,High Propensity (>75%)
IND-5066,IT Service Agency,Traditional Bank,35778.86,1478.64,7749.7,0.7999,1859.7,High Propensity (>75%)
IND-5067,D2C E-commerce,PayPal,22720.46,901.4,4921.25,0.7941,1172.39,High Propensity (>75%)
IND-5068,Freelance Developer,Traditional Bank,5770.11,195.16,1249.81,0.0833,31.23,Low Propensity (<40%)
IND-5069,Freelance Developer,Traditional Bank,1000.0,46.87,216.6,0.1235,8.02,Low Propensity (<40%)
IND-5070,IT Service Agency,Payoneer,37626.42,678.99,8149.88,0.1194,291.93,Low Propensity (<40%)
IND-5071,Freelance Developer,Payoneer,2099.97,34.05,454.85,0.0859,11.72,Low Propensity (<40%)
IND-5072,SaaS Startup,PayPal,14204.17,475.61,3076.62,0.8194,756.29,High Propensity (>75%)
IND-5073,Freelance Developer,PayPal,3375.66,118.08,731.17,0.1145,25.12,Low Propensity (<40%)
IND-5074,Freelance Developer,Traditional Bank,3673.32,118.23,795.64,0.1103,26.33,Low Propensity (<40%)
IND-5075,SaaS Startup,Payoneer,11749.1,302.65,2544.86,0.7381,563.51,Medium Propensity (40-75%)
IND-5076,SaaS Startup,Payoneer,21220.89,396.45,4596.44,0.061,84.11,Low Propensity (<40%)
IND-5077,IT Service Agency,Payoneer,20891.98,540.18,4525.2,0.8131,1103.83,High Propensity (>75%)
IND-5078,Freelance Developer,Payoneer,5713.34,95.57,1237.51,0.0387,14.37,Low Propensity (<40%)
IND-5079,IT Service Agency,Traditional Bank,57369.71,1681.25,12426.28,0.8002,2983.05,High Propensity (>75%)
IND-5080,Freelance Developer,Traditional Bank,2341.28,90.22,507.12,0.0645,9.81,Low Propensity (<40%)
IND-5081,IT Service Agency,PayPal,32154.9,1444.64,6964.75,0.7895,1649.6,High Propensity (>75%)
IND-5082,Freelance Developer,Traditional Bank,1000.0,47.17,216.6,0.172,11.18,Low Propensity (<40%)
IND-5083,Freelance Developer,Payoneer,4398.13,131.32,952.63,0.1281,36.61,Low Propensity (<40%)
IND-5084,IT Service Agency,Traditional Bank,41427.17,1735.92,8973.13,0.7891,2124.21,High Propensity (>75%)
IND-5085,IT Service Agency,Traditional Bank,42206.39,1828.04,9141.9,0.7896,2165.53,High Propensity (>75%)
IND-5086,IT Service Agency,Traditional Bank,35773.64,1477.24,7748.57,0.7999,1859.42,High Propensity (>75%)
IND-5087,Freelance Developer,Stripe,6778.53,147.07,1468.23,0.0918,40.43,Low Propensity (<40%)
IND-5088,Freelance Developer,Traditional Bank,10092.11,295.56,2185.95,0.6258,410.39,Medium Propensity (40-75%)
IND-5089,IT Service Agency,PayPal,52123.05,2028.61,11289.85,0.8066,2731.92,High Propensity (>75%)
IND-5090,Freelance Developer,PayPal,3954.96,146.12,856.64,0.1298,33.36,Low Propensity (<40%)
IND-5091,IT Service Agency,Traditional Bank,20488.96,751.87,4437.91,0.8,1065.1,High Propensity (>75%)
IND-5092,SaaS Startup,PayPal,17563.09,686.37,3804.17,0.8005,913.57,High Propensity (>75%)
IND-5093,D2C E-commerce,Payoneer,10265.09,176.61,2223.42,0.0926,61.77,Low Propensity (<40%)
IND-5094,IT Service Agency,PayPal,39513.48,1451.42,8558.62,0.7982,2049.45,High Propensity (>75%)
IND-5095,SaaS Startup,Payoneer,12912.84,210.19,2796.92,0.075,62.93,Low Propensity (<40%)
IND-5096,IT Service Agency,Traditional Bank,34271.78,1728.29,7423.27,0.7879,1754.64,High Propensity (>75%)
IND-5097,IT Service Agency,Traditional Bank,43380.14,1257.71,9396.14,0.7789,2195.59,High Propensity (>75%)
IND-5098,IT Service Agency,Stripe,33993.04,609.75,7362.89,0.1079,238.34,Low Propensity (<40%)
IND-5099,IT Service Agency,Traditional Bank,25536.86,1238.52,5531.28,0.8083,1341.28,High Propensity (>75%)
IND-5100,Freelance Developer,PayPal,7349.63,280.48,1591.93,0.1323,63.18,Low Propensity (<40%)
IND-5101,SaaS Startup,Payoneer,8726.11,151.08,1890.08,0.0696,39.47,Low Propensity (<40%)
IND-5102,SaaS Startup,Traditional Bank,18033.23,634.84,3906.0,0.8005,938.02,High Propensity (>75%)
IND-5103,IT Service Agency,Payoneer,34583.4,588.32,7490.76,0.1445,324.72,Low Propensity (<40%)
IND-5104,IT Service Agency,Traditional Bank,35159.09,1083.92,7615.46,0.7904,1805.78,High Propensity (>75%)
IND-5105,Freelance Developer,Traditional Bank,5360.99,142.46,1161.19,0.0946,32.96,Low Propensity (<40%)
IND-5106,D2C E-commerce,Traditional Bank,18052.2,659.37,3910.11,0.799,937.25,High Propensity (>75%)
IND-5107,IT Service Agency,Payoneer,34645.93,964.23,7504.31,0.7967,1793.6,High Propensity (>75%)
IND-5108,Freelance Developer,Traditional Bank,4263.88,173.1,923.56,0.1111,30.78,Low Propensity (<40%)
IND-5109,SaaS Startup,Payoneer,17554.46,440.48,3802.3,0.2807,320.19,Low Propensity (<40%)
IND-5110,SaaS Startup,Stripe,16330.91,286.26,3537.28,0.0917,97.31,Low Propensity (<40%)
IND-5111,SaaS Startup,PayPal,24725.26,895.74,5355.49,0.7887,1267.16,High Propensity (>75%)
IND-5112,IT Service Agency,PayPal,28534.72,1255.17,6180.62,0.7934,1471.11,High Propensity (>75%)
IND-5113,IT Service Agency,PayPal,43467.71,1393.5,9415.11,0.7956,2247.2,High Propensity (>75%)
IND-5114,Freelance Developer,Traditional Bank,5038.0,237.37,1091.23,0.1204,39.41,Low Propensity (<40%)
IND-5115,IT Service Agency,PayPal,29787.45,1136.12,6451.96,0.7941,1537.05,High Propensity (>75%)
IND-5116,D2C E-commerce,PayPal,18092.04,791.59,3918.74,0.8102,952.49,High Propensity (>75%)
IND-5117,SaaS Startup,Stripe,15635.28,288.48,3386.6,0.0813,82.6,Low Propensity (<40%)
IND-5118,IT Service Agency,Stripe,41381.84,779.3,8963.31,0.0958,257.61,Low Propensity (<40%)
IND-5119,Freelance Developer,Payoneer,5425.45,146.43,1175.15,0.0926,32.65,Low Propensity (<40%)
IND-5120,IT Service Agency,Payoneer,29036.75,802.19,6289.36,0.762,1437.75,High Propensity (>75%)
IND-5121,SaaS Startup,PayPal,23171.81,777.55,5019.01,0.7657,1152.92,High Propensity (>75%)
IND-5122,Freelance Developer,PayPal,6093.18,283.23,1319.78,0.1126,44.58,Low Propensity (<40%)
IND-5123,D2C E-commerce,Payoneer,20787.6,346.61,4502.59,0.1035,139.81,Low Propensity (<40%)
IND-5124,Freelance Developer,Traditional Bank,6932.29,189.35,1501.53,0.0848,38.2,Low Propensity (<40%)
IND-5125,Freelance Developer,Stripe,5982.55,127.9,1295.82,0.0901,35.02,Low Propensity (<40%)
IND-5126,Freelance Developer,PayPal,2744.82,114.18,594.53,0.1074,19.16,Low Propensity (<40%)
IND-5127,D2C E-commerce,PayPal,27242.93,1234.63,5900.82,0.8091,1432.3,High Propensity (>75%)
IND-5128,IT Service Agency,Payoneer,20963.84,453.39,4540.77,0.1224,166.74,Low Propensity (<40%)
IND-5129,IT Service Agency,Stripe,44492.63,695.6,9637.1,0.1523,440.32,Low Propensity (<40%)
IND-5130,IT Service Agency,Traditional Bank,39312.84,1609.53,8515.16,0.7886,2014.52,High Propensity (>75%)
IND-5131,IT Service Agency,Payoneer,23258.58,460.96,5037.81,0.116,175.32,Low Propensity (<40%)
IND-5132,Freelance Developer,PayPal,4751.4,178.84,1029.15,0.1255,38.75,Low Propensity (<40%)
IND-5133,Freelance Developer,Traditional Bank,4842.49,184.68,1048.88,0.1312,41.28,Low Propensity (<40%)
IND-5134,SaaS Startup,Payoneer,27833.5,448.91,6028.74,0.1167,211.06,Low Propensity (<40%)
IND-5135,IT Service Agency,PayPal,27866.89,1067.83,6035.97,0.7908,1431.98,High Propensity (>75%)
IND-5136,Freelance Developer,PayPal,4476.11,167.03,969.53,0.1367,39.76,Low Propensity (<40%)
IND-5137,IT Service Agency,Traditional Bank,11639.3,509.6,2521.07,0.8093,612.09,High Propensity (>75%)
